334
7
90
112.255 134.676
113.196 135.026
113.206 136.242
113.765 136.486
114.512 137.687
113.98 138.134
114.436 138.451
113.68 140.499
114.531 139.977
113.657 141.86
112.965 141.78
111.585 142.822
109.897 142.292
108.712 141.156
108.719 140.833
108.442 140.071
108.246 139.744
108.849 138.918
108.464 138.608
108.011 138.279
107.538 137.997
107.835 137.191
107.183 136.981
90
133.452 120.282
133.738 119.591
134.695 119.654
135.016 118.969
135.308 118.357
135.605 117.771
136.571 117.957
136.961 117.324
137.205 116.897
137.589 116.37
137.9 115.874
138.164 115.42
138.471 114.976
139.362 113.756
140.459 113.058
140.746 113.48
141.532 115.342
141.479 115.989
141.422 116.636
141.363 117.282
141.272 118.176
142.241 118.639
141.465 120.381
141.061 120.805
140.655 121.233
140.034 121.84
139.592 122.228
139.054 122.728
138.593 123.14
138.208 123.512
137.7 124.059
137.373 124.408
137.032 124.885
136.771 125.208
136.527 125.636
136.32 125.938
136.195 126.266
136.072 127.075
136.016 127.542
135.977 127.894
136.108 128.48
137.091 128.494
137.215 128.902
137.665 129.684
137.709 129.804
137.971 130.179
138.493 130.734
138.878 131.123
139.334 131.52
139.917 131.939
140.354 132.319
141.185 133.042
141.861 134.216
142.005 135.047
142.181 135.694
141.393 136.341
141.637 136.988
141.904 137.635
142.129 138.759
140.327 139.517
138.648 138.704
138.051 138.358
138.281 137.493
137.536 137.121
137.019 136.964
136.382 136.691
136.419 135.678
135.887 135.381
135.305 134.973
134.823 134.596
134.267 134.117
133.725 133.457
133.371 132.733
133.22 132.216
132.109 131.923
131.982 130.856
132.102 130.297
132.151 129.476
131.354 128.861
131.611 128.013
130.88 127.404
131.226 126.71
131.645 125.949
131.015 125.072
131.52 124.595
132.087 123.64
131.562 123.102
132.277 121.982
132.684 121.722
133.277 121.054
0
0
230
114.27 98.8438
114.326 98.1007
114.391 97.6729
114.426 96.9059
114.445 96.3598
114.488 95.7356
114.539 94.8878
114.498 94.4014
115.559 93.8371
115.683 93.1246
115.737 92.5166
115.857 91.7837
116.083 90.9638
117.036 91.0229
117.338 90.3096
117.642 89.6624
117.959 89.0781
118.285 88.5603
118.631 88.0631
119.033 87.5818
119.438 87.1516
119.889 86.7286
120.276 86.4109
120.692 86.1111
120.966 85.9692
121.481 85.4906
121.927 85.174
122.555 84.3493
121.78 83.7831
123.384 82.5575
124.37 82.7488
125.485 83.1097
127.437 84.1479
127.239 84.8308
126.965 85.481
126.607 86.1907
126.227 86.9177
126.763 87.8797
126.248 88.5535
125.852 89.0935
125.488 89.7112
124.932 90.3755
124.65 90.8583
123.645 90.7533
123.378 91.3964
123.163 91.9826
122.234 91.9488
122.178 92.5714
122.018 93.3366
121.276 93.2578
121.327 93.9241
120.475 94.11
120.583 94.6908
119.699 95.0184
119.873 95.5246
119.985 96.1188
119.21 96.4382
119.291 96.9374
119.327 97.7047
119.349 97.9504
119.323 98.8638
119.251 98.9977
119.137 99.4757
118.989 100.098
118.863 100.642
119.616 100.817
119.469 101.334
119.333 101.897
119.887 101.796
120.077 102.691
120.069 103.359
120.843 103.339
120.964 103.994
121.852 104.018
122.067 104.69
122.32 105.329
123.238 105.215
123.522 105.862
123.882 106.479
124.276 107.035
124.709 107.623
125.103 108.156
125.592 108.733
125.995 109.074
125.705 110.26
126.154 110.646
126.685 111.204
127.226 111.768
126.723 112.546
127.257 113.554
126.683 113.953
127.144 114.76
127.469 115.427
126.805 115.982
126.989 116.885
126.953 117.943
126.128 117.956
125.988 118.853
125.775 119.504
125.355 120.249
124.96 120.796
124.47 121.28
123.986 121.603
123.464 121.894
122.863 122.232
122.311 122.493
122.458 123.428
121.851 123.626
121.298 123.777
120.707 124.033
120.903 124.872
120.333 125.168
119.879 125.417
120.245 126.245
119.753 126.678
119.403 127.048
119.074 127.39
118.75 127.962
119.542 128.557
119.347 129.102
119.295 129.574
119.289 130.007
119.309 130.497
119.32 130.966
119.356 131.495
119.399 131.873
119.427 132.239
119.739 132.951
119.856 133.375
120.135 133.897
121.084 133.627
121.447 134.195
121.745 134.694
122.052 135.194
122.48 135.711
122.887 136.179
123.254 136.684
123.701 137.263
124.083 137.822
124.461 138.348
124.783 138.821
125.098 139.386
125.565 140.38
124.784 142.041
123.99 142.13
123.382 142.219
122.664 142.317
121.118 141.745
120.748 141.459
120.293 141.207
119.775 140.866
119.908 139.766
119.387 139.487
118.833 139.201
118.273 138.951
117.631 138.616
117.113 138.346
116.609 138.067
116.044 137.624
115.323 136.819
114.99 136.482
114.449 135.697
114.106 135.237
113.575 134.187
114.332 133.631
114 132.65
113.787 132.185
113.573 131.765
113.312 130.629
114.149 130.265
113.996 129.546
113.807 128.838
113.734 127.864
114.549 127.643
114.485 127.09
114.499 126.199
114.491 125.553
114.48 125.106
114.628 124.248
115.79 123.881
116.032 123.376
116.332 122.901
115.779 122.067
116.507 121.156
116.996 120.865
117.54 120.586
117.521 119.547
118.159 119.352
118.932 119.093
118.913 118.251
119.617 118.111
119.594 117.285
120.358 117.07
120.945 117.034
120.71 116.288
121.281 116.039
121.788 115.798
122.231 115.395
121.568 114.966
121.817 114.449
121.826 114.067
121.812 113.551
121.822 113.247
121.723 112.839
121.611 112.495
121.331 111.912
121.106 111.526
121.037 111.277
120.534 110.715
120.23 110.352
119.813 109.927
119.433 109.548
118.885 109.126
118.507 108.762
118.065 108.362
117.576 107.982
117.012 107.529
116.399 106.836
115.989 106.453
115.507 105.97
115.156 105.48
114.753 105.022
114.181 104.147
113.862 103.919
114.233 102.578
113.816 102.171
113.385 101.895
113.743 100.723
114.279 100.304
113.708 99.3774
7
90
137.172 86.067
137.635 85.375
137.992 85.0162
138.789 84.0798
138.941 83.8329
141.374 84.0875
142.123 84.7417
141.847 85.3916
141.553 86.0414
142.246 86.6913
141.932 87.3412
141.597 88.2311
141.112 89.2188
141.152 90.3042
140.552 90.5855
139.961 90.8933
139.991 91.9974
139.424 92.2991
138.824 92.6928
138.335 93.0584
137.933 93.4833
137.633 93.8133
137.307 94.2389
136.961 94.8293
136.776 95.2269
136.653 95.5407
136.589 96.1587
136.631 96.607
136.658 96.6713
136.86 97.6339
136.944 97.7378
136.27 98.5199
136.55 98.9198
136.922 99.3522
137.271 99.6758
137.733 100.042
138.231 100.472
138.724 100.908
139.21 101.296
139.561 101.558
140.599 102.514
140.52 102.45
141.542 103.918
141.34 104.617
142.073 105.267
141.751 105.917
141.382 106.567
141.976 107.217
141.543 107.866
140.545 110.309
140.051 109.611
138.203 108.552
138.298 107.963
138.31 107.237
137.5 107.113
137.378 106.467
136.476 106.517
136.181 105.863
135.854 105.286
135.472 104.759
135.018 104.239
134.447 103.672
133.951 103.309
133.286 102.797
132.591 102.118
132.933 101.324
132.339 100.987
131.574 100.31
131.877 99.3586
131.273 98.8473
131.701 97.9506
131.141 97.1964
131.569 96.4015
131.196 95.4613
131.853 94.9986
131.565 94.3716
131.557 93.1435
131.521 92.4631
132.628 91.9624
132.822 91.4441
133.086 90.9886
133.697 90.1762
134.219 89.7037
134.756 89.2768
135.323 88.9844
135.165 88.0124
135.809 87.6267
136.301 87.4433
136.91 87.1546
136.717 86.2079
70
91.7564 123.291
90.1816 123.967
88.4565 122.92
88.6803 122.289
87.89 121.685
88.0805 121.081
88.2472 120.477
88.3962 119.701
88.8968 118.539
89.2624 118.332
89.863 117.71
90.1781 117.353
90.5679 116.748
90.7412 116.349
90.7894 116.09
90.9822 115.324
90.9705 114.937
91.7641 114.676
91.6307 114.341
91.3806 113.476
92.0768 113.3
91.7105 112.879
91.3813 112.573
91.069 112.456
91.3096 111.374
90.9771 111.204
90.4687 110.871
90.066 110.7
89.236 109.968
88.8526 109.789
88.5395 109.572
87.8854 107.983
88.1125 107.749
88.2124 106.542
88.4887 105.938
88.0765 104.385
89.7007 103.409
91.0403 104.617
91.8653 104.659
91.9402 105.39
92.7339 105.441
92.8157 106.189
93.7042 106.291
93.8064 107.142
94.5163 107.131
94.796 108.072
94.831 108.867
95.6515 108.913
95.9275 109.888
96.0624 110.524
96.2329 111.325
96.4356 111.922
96.7397 112.695
97.0142 112.952
96.4405 114.151
96.8271 114.602
96.2464 115.426
96.6896 116.124
96.081 116.737
96.346 117.679
95.7954 118.118
95.0851 118.477
95.1173 119.501
94.3877 119.783
94.2829 120.667
93.5046 120.707
93.3995 121.403
93.1548 122.136
92.2076 122.025
91.9065 122.542
230
114.156 98.852
114.241 98.1169
114.345 97.5921
114.462 96.9702
114.601 96.2912
114.772 95.8877
114.954 95.0094
115.096 94.652
115.332 93.8704
115.638 93.1684
115.861 92.7136
116.192 92.0287
116.556 91.3735
116.884 90.9356
117.214 90.4978
117.729 89.8465
118.105 89.4184
118.558 88.9352
118.972 88.5041
119.41 88.0711
119.835 87.6568
120.3 87.2538
120.787 86.9225
120.498 86.072
120.941 85.9796
121.617 85.5643
121.29 85.033
122.368 84.0477
121.653 83.696
123.446 82.6628
124.251 82.1316
125.704 82.8829
126.152 83.3639
127.062 84.787
126.497 85.6273
126.918 86.4158
126.44 86.8884
125.847 87.6001
126.286 88.3965
125.927 88.7005
125.306 89.6915
124.873 90.1565
124.394 90.6441
123.943 91.0923
123.488 91.5349
123.045 91.8692
122.538 92.2901
122.16 92.6239
121.709 93.0208
121.295 93.3785
120.963 93.7419
120.582 94.1551
120.251 94.5256
120.002 94.8194
119.654 95.4146
119.405 95.872
119.258 96.3085
119.066 96.882
118.912 97.4381
118.793 97.9033
118.735 98.6161
118.746 99.0493
118.898 99.5224
119.12 99.9911
119.5 100.444
118.934 101.015
119.468 101.295
120.177 101.848
119.63 102.081
120.439 102.38
120.456 103.293
121.055 103.231
121.036 103.976
121.693 104.027
121.82 104.939
122.573 105.088
123.204 105.251
123.14 106.243
123.752 106.607
124.342 107.014
124.823 107.568
125.078 108.053
125.255 108.599
125.501 109.515
126.427 109.857
126.277 110.535
127.028 111.091
126.744 111.854
127.355 112.442
126.958 113.314
127.4 113.754
126.952 114.741
127.311 114.9
126.789 115.841
127.106 116.872
126.39 117.628
125.846 117.862
126.119 118.865
125.583 119.317
124.963 119.89
124.514 120.375
124.065 120.852
123.642 121.223
123.171 121.661
122.735 122.076
122.318 122.483
121.909 122.906
121.485 123.274
121.129 123.617
120.77 124.03
120.37 124.473
120.041 124.952
119.825 125.346
119.494 125.96
119.336 126.248
119.152 126.803
119.01 127.292
118.867 127.723
118.792 128.344
118.682 128.945
118.66 129.488
118.686 129.99
118.804 130.496
118.973 130.982
119.096 131.256
119.458 131.803
119.675 132.015
120.216 132.57
120.553 132.805
120.226 133.696
120.709 133.939
121.25 134.244
121.789 134.552
122.323 134.865
122.867 135.161
122.758 136.174
123.312 136.554
123.945 137.113
124.358 137.483
124.742 137.868
125.291 139.975
125.76 140.003
126.125 139.916
124.813 142.869
124.094 142.188
123.489 142.57
122.601 141.969
121.332 141.963
121.28 141.118
120.471 141.063
120.321 140.27
119.479 140.196
119.471 139.571
118.666 139.571
118.524 138.803
117.769 138.812
117.621 137.935
116.778 137.647
116.268 137.496
115.576 136.952
115.177 136.577
114.778 135.971
114.357 135.088
114.065 134.115
114.13 133.778
114.062 132.885
114.197 132.159
113.407 131.85
113.557 130.65
113.855 130.309
114.123 129.535
114.375 128.93
113.67 128.367
114.013 127.681
114.354 126.998
114.642 126.702
114.983 125.747
115.247 125.334
114.615 124.281
114.961 123.507
115.215 123.084
115.439 122.646
115.78 121.836
116.862 121.726
117.178 121.079
117.396 120.546
117.711 119.902
118.04 119.284
118.389 118.669
118.667 118.123
119.664 118.267
119.93 117.73
120.252 117.138
120.482 116.666
120.676 116.144
121.607 116.301
121.847 115.72
121.849 115.642
122.053 114.798
122.101 114.474
122.078 114.093
122.16 113.682
122.277 113.153
121.396 112.752
121.608 112.369
121.752 111.737
121.055 111.635
121.194 110.867
120.567 110.852
120.596 110.061
119.884 109.977
119.179 109.899
119.031 109.103
118.366 109.136
118.257 108.372
117.304 108.331
117.061 107.637
116.867 106.927
115.655 106.721
115.387 106.284
114.972 105.665
114.601 105.199
114.126 104.278
114.006 104.112
114.392 102.563
114.196 102.175
114.022 101.856
113.633 100.468
114.404 100.156
114.16 99.3413
230
106.464 136.844
105.84 136.586
105.937 135.661
105.296 135.447
104.693 135.213
104.018 134.81
104.206 133.842
103.586 133.303
103.198 132.947
102.862 132.574
102.349 131.869
101.975 131.099
101.822 130.648
101.688 130.186
101.351 129.147
101.316 128.66
101.239 127.903
101.178 127.236
101.234 126.46
101.304 125.919
101.42 125.167
100.691 124.138
100.871 123.65
101.198 122.904
101.683 122.069
101.952 121.621
102.465 120.959
102.829 120.542
103.389 119.931
103.862 119.474
104.307 119.013
104.73 118.674
105.217 118.285
105.644 117.918
106.018 117.583
106.507 117.137
106.799 116.986
107.237 116.543
107.641 116.081
108.048 115.62
108.337 115.232
107.802 114.168
108.033 113.879
108.203 113.743
108.43 113.024
108.658 112.318
108.716 112.15
108.788 111.417
108.857 110.692
108.881 110.74
108.754 110.05
108.596 109.364
108.554 109.463
108.119 108.916
107.643 108.371
108.149 107.624
107.668 107.453
107.107 107.233
106.499 106.969
106.585 106.039
105.935 105.844
105.252 105.636
105.31 104.73
104.599 104.355
104.027 104.123
103.491 103.891
103.595 102.845
102.99 102.306
102.634 101.969
102.138 101.298
101.732 100.544
101.604 100.082
101.454 99.3123
101.408 98.522
100.557 98.1447
100.71 97.3663
100.993 96.535
101.342 96.0468
100.714 95.2074
101.272 94.4485
100.79 93.8715
101.42 93.0281
102.11 92.4009
101.818 91.6257
102.353 91.3907
103.088 90.8249
103.133 89.7036
103.677 89.4733
104.211 89.1756
104.724 88.8095
105.187 88.3916
105.603 88.0294
105.982 87.5723
106.275 87.1254
106.596 86.6287
106.759 86.2537
107.086 85.5138
107.14 85.1539
108.068 85.1209
108.229 84.3861
108.247 83.9214
109.714 82.3364
110.524 82.1251
111.768 83.1261
112.804 83.2888
113.23 84.4721
112.913 84.1945
113.034 86.3424
112.819 87.1011
112.479 87.8906
112.251 88.3833
111.985 88.8519
111.456 89.5365
111.09 89.8925
110.46 90.4383
109.948 90.7695
109.417 91.0876
108.816 91.4301
108.95 92.3618
108.397 92.5834
107.765 92.8892
107.141 93.1838
107.422 94.0218
106.983 94.2101
106.587 94.3856
106.142 94.7761
105.718 95.2991
106.441 95.9258
106.266 96.2665
106.188 96.4782
106.182 96.9519
106.272 97.5175
106.462 97.628
105.865 98.447
106.319 98.6676
106.99 99.0939
106.692 99.7775
107.358 99.8988
108.02 99.9943
107.947 100.758
108.875 100.866
108.889 101.588
109.566 101.601
109.779 102.463
110.507 102.549
111.358 102.783
111.354 103.669
111.992 103.909
112.598 104.43
113.125 105.049
113.499 105.529
113.808 106.513
113.838 106.963
113.929 108.153
113.688 108.515
114.493 109.338
114.149 109.943
113.755 110.612
114.326 111.277
113.86 111.971
113.429 112.529
113.921 113.212
113.358 113.898
113.831 114.594
113.359 115.031
112.81 115.813
112.368 116.156
112.797 117.167
112.458 117.678
111.997 118.344
111.721 118.762
111.324 119.5
111.091 120.048
110.749 120.802
109.8 120.688
109.617 121.286
109.477 121.895
109.221 122.689
108.386 122.65
108.236 123.352
107.35 123.388
107.4 123.891
107.258 124.739
106.507 124.655
106.554 125.191
106.545 125.942
105.784 126.06
105.887 126.44
106.039 126.971
106.096 127.046
106.243 127.745
106.229 127.917
106.338 128.428
106.237 128.741
106.548 129.44
106.8 130.139
107.594 129.942
107.782 130.46
108.104 131.137
108.206 131.645
109.121 131.506
109.322 132.031
109.688 132.62
110.657 132.506
110.798 133.005
111.323 133.718
111.577 134.296
111.993 135.018
113.214 135.118
113.622 136.063
113.73 136.37
114.064 137.256
114.112 138.045
114.054 138.411
113.658 140.622
113.575 141.127
113.468 141.704
112.16 142.187
110.788 141.778
110.315 141.725
109.034 142.293
108.57 140.898
108.497 140.114
108.523 139.689
108.451 139.162
108.336 138.712
108.154 138.215
107.926 137.724
107.677 137.33
107.247 136.905
90
133.881 120.755
134.392 120.202
134.813 119.721
135.261 119.206
135.652 118.741
136.013 118.282
136.41 117.738
136.765 117.22
137.065 116.705
137.451 116.103
137.435 115.875
138.589 115.614
139.96 114.432
139.343 113.888
140.483 112.986
140.62 113.373
141.832 115.451
141.905 116.103
141.96 116.755
141.995 117.407
141.961 118.456
142.032 118.725
141.463 120.423
141.075 121.063
140.025 121.02
139.701 121.626
139.379 122.24
139.06 122.877
138.792 123.476
137.836 123.377
137.704 123.882
137.412 124.608
137.406 125.075
136.37 125.281
136.443 125.709
136.459 126.177
136.61 126.552
136.675 127.188
136.808 127.375
135.863 127.95
136.271 128.824
136.347 129.168
137.426 129.186
137.514 129.618
137.724 130.203
137.871 130.733
138.858 130.712
139.035 131.326
139.345 132.004
140.584 132.309
140.521 132.701
141.014 133.754
141.853 134.333
141.532 135.4
142.181 136.052
141.862 136.704
141.583 137.356
141.352 138.009
140.721 140.507
139.555 140.307
138.381 138.998
138.163 138.628
137.756 138.02
137.424 137.648
136.979 137.143
136.639 136.74
136.11 136.235
135.664 135.73
135.255 135.258
134.847 134.784
134.351 134.226
133.724 133.457
133.436 132.989
133.151 132.514
132.708 131.792
132.413 131.004
132.25 130.5
131.957 129.694
131.775 128.901
131.669 128.146
131.54 127.499
131.435 126.828
131.313 126.12
131.051 125.194
131.858 124.677
131.772 123.503
131.477 123.011
132.282 122.301
133.013 122.029
133.025 120.935
0
0
7
90
137.4 85.9745
137.688 85.5598
138.121 85.0478
138.831 84.1559
139.027 83.8611
141.308 84.0764
142.062 84.7855
141.789 85.441
141.498 86.0965
142.194 86.7519
141.885 87.4074
141.561 88.2505
142.186 89.2946
141.159 90.3849
140.553 90.6765
139.957 90.9927
140.001 92.0949
139.419 92.4123
138.814 92.8128
138.446 93.0221
137.951 93.5616
137.481 94.1214
137.402 94.1763
136.999 94.9104
136.851 95.1495
136.612 95.8378
136.597 96.3773
136.643 96.5887
136.719 97.033
136.807 97.2992
136.048 98.2493
136.378 98.7848
136.608 99.08
136.965 99.4921
137.337 99.8166
137.862 100.26
138.383 100.712
138.776 101.048
139.324 101.489
139.721 101.773
140.623 102.589
141.106 103.164
141.567 104.11
141.373 104.918
142.106 105.574
141.783 106.229
141.414 106.884
142.008 107.54
141.202 109.105
140.674 110.652
139.386 109.782
140.423 109.849
138.344 108.291
138.277 107.425
137.553 107.427
137.471 106.759
136.456 106.687
136.272 106.14
135.956 105.55
135.544 104.992
135.08 104.465
134.51 103.896
134.005 103.523
133.328 103.021
132.645 102.335
132.98 101.528
132.377 101.173
132.532 100.149
131.907 99.5579
131.303 99.0425
131.671 98.0636
131.196 97.651
131.598 96.6055
131.243 95.6563
131.902 95.1989
131.614 94.6137
131.575 93.3683
131.462 92.9533
132.563 92.264
132.889 91.5312
133.164 91.0505
133.773 90.2378
134.235 89.8213
134.728 89.4282
135.393 89.0283
135.225 88.0455
135.767 87.7697
136.411 87.4278
137.016 87.1218
137.594 86.808
70
91.7246 123.235
90.2085 123.935
88.4414 122.898
88.6486 122.088
87.8577 121.484
88.0478 120.88
88.2141 120.276
88.355 119.577
88.8933 118.353
89.2548 118.158
89.8745 117.499
90.2422 117.038
90.4939 116.604
90.8387 115.981
90.7786 115.845
90.9798 115.056
90.9225 114.754
91.7187 114.57
91.606 114.226
91.3108 113.757
91.9982 113.079
91.6527 112.847
91.2939 112.368
90.9087 112.193
91.302 111.368
90.8884 111.025
90.3606 110.748
89.882 110.493
89.0991 109.799
88.7028 109.605
88.3724 109.375
87.8509 107.848
88.0912 107.604
88.1598 106.316
89.2403 104.515
87.8925 104.402
90.3109 103.294
91.0786 104.399
91.9088 104.439
92.0226 105.204
92.8737 105.306
92.9148 106.006
93.8066 106.119
93.9296 106.991
93.9103 107.652
94.8952 107.904
94.9647 108.735
94.9484 109.318
96.0644 109.772
96.1836 110.403
96.3817 111.28
96.5273 111.78
96.8529 112.601
96.1649 113.294
96.5103 114.037
96.8918 114.716
96.2512 115.36
96.6909 116.066
96.0121 116.828
96.3813 117.386
95.6709 118.069
95.7498 119.07
95.1265 119.232
94.2634 119.66
94.1538 120.538
93.3637 120.566
93.2479 121.253
93.0003 121.97
92.0454 121.853
91.7238 122.389
230
114.348 98.8107
114.425 98.2126
114.512 97.5711
114.619 97.0758
114.747 96.2797
114.92 95.8125
115.005 95.2619
115.241 94.5785
115.409 93.9144
115.581 93.4821
115.891 92.7885
116.202 92.1296
116.572 91.4529
116.881 91.045
117.198 90.6389
117.709 89.942
118.069 89.546
118.542 89.0302
118.958 88.599
119.39 88.1727
119.829 87.7489
119.561 86.6619
119.986 86.3868
120.611 85.9937
120.936 86.0726
121.602 85.6476
121.461 84.7276
121.953 84.643
121.727 83.6425
123.385 82.7236
124.137 82.1808
125.589 82.9227
126.754 82.6906
126.958 84.9044
126.386 85.5712
126.842 86.3108
126.397 86.7302
125.776 87.5909
126.193 88.4505
125.845 88.7709
125.277 89.5933
124.819 90.1308
124.412 90.5431
124 90.9507
123.582 91.3544
123.021 91.8423
122.615 92.1827
122.103 92.6518
121.588 93.1122
121.39 93.2545
120.92 93.7925
120.448 94.3202
120.295 94.4925
120.063 94.7801
119.719 95.3668
119.473 95.8269
119.327 96.1708
119.147 96.8945
119.001 97.3038
118.903 97.9195
118.843 98.5061
118.87 98.9857
119.028 99.4466
119.245 99.9032
119.616 100.314
119.058 100.911
119.59 101.175
120.273 101.688
119.741 101.984
120.518 102.264
120.514 103.166
121.097 103.144
121.08 103.919
121.739 103.989
121.837 104.903
122.584 105.061
123.208 105.242
123.18 106.286
123.701 106.552
124.279 106.995
124.785 107.613
125.032 108.078
125.202 108.604
